date,ETH,LTC,DASH,XRP,ETC,SC,XMR,XEM,BTC
2018-04-10,402.24301141308797,113.79694082573076,295.246330755214,0.4857086384620193,13.51937666598306,0.011262415698378991,164.017341496479,0.23149013471607907,6784.587770107826
2018-04-11,421.0694848827974,114.96975221358177,303.3072274874568,0.5149383413927792,13.940544732438715,0.011989732557519544,165.40049673275962,0.23910558606087828,6890.650895126175
2018-04-12,459.15107926715575,122.16586187681594,334.3373703015661,0.5780967188301342,15.101506381972706,0.013174492224934687,182.79796169128662,0.2607796632409929,7528.28127139125
2018-04-13,506.791482660413,129.2939432439082,370.16535519644805,0.6572041576041033,16.36713923168269,0.014659722189365055,193.82387741166193,0.29087131841303016,8010.777152658499
2018-04-14,500.75831397938214,126.95266858301083,360.58405319295406,0.644687815144587,16.021706858799075,0.016676416558894923,191.83146545459545,0.29744954535336615,8017.507961007174
2018-04-15,498.1207854942878,130.35915356961587,373.4536278655205,0.6751971304001789,16.525668343675523,0.017733616300517768,198.2882244593987,0.33281461289576375,8248.1936281478
2018-04-16,512.6513033719191,128.27052768595354,364.28287934168645,0.6624381624951131,16.12399576802094,0.017238769531027376,194.31460082183773,0.344370724669115,8093.319028651351
2018-04-17,509.85858825813324,134.37112686925985,369.36018815503746,0.6658528578001787,16.29383468654704,0.018197519711129373,196.88778393606648,0.33757601543421056,8016.52850710545
2018-04-18,514.3406861457752,137.59935536967603,392.48431005194504,0.6886443237444325,16.98098882162772,0.01881277141897676,222.3880317059549,0.3634982700782548,8074.150823595175
2018-04-19,543.7315489370669,143.79303412945936,420.8508623734449,0.7370055454113695,17.917102497116783,0.019299788630674376,232.14319588915987,0.37860436420173993,8212.676013052926
2018-04-20,590.1467313924542,150.97149751122188,444.6891849746328,0.8716138231641744,19.015581995196694,0.019149800821398225,251.15891478725786,0.39193259014461707,8511.0225872881
2018-04-21,604.3215559239128,149.65665043223183,445.6956569370286,0.8695111739021696,18.938108605940446,0.019051979464685394,255.7477744885497,0.3835092903354264,8820.360863280275
2018-04-22,624.6789072742287,149.66640698271516,471.1096185603804,0.8811982805547482,18.897934689424996,0.019220319963629766,270.9140581888362,0.39045724074262694,8898.296279458225
2018-04-23,639.4958608784528,150.3401167432856,496.87944932295926,0.8685519706061654,20.116678136417573,0.019933979653256256,279.50527460891914,0.3881786573549276,8899.098059489399
2018-04-24,691.7005345007262,161.87670125274343,529.1490401132288,0.920452144159426,21.770049694602626,0.021349492658007552,290.44921948047653,0.41431067848115966,9322.9225580819
2018-04-25,639.7268268789556,151.17470542918375,480.76048077835,0.8312272207213893,19.665146563520217,0.020038431285774948,265.88323461404934,0.3918524429874249,9191.9409567775
2018-04-26,622.586704765194,146.26974918395686,470.3119174759477,0.8061241382496607,19.707814990373347,0.023824577530978063,263.35928026472004,0.3790596962391435,8889.767735439575
2018-04-27,657.951104964406,150.0349996307791,491.7129981898158,0.8373377622828054,20.99319471212473,0.028908637422408012,259.68260733652016,0.4003017691485033,9206.572427518475
2018-04-28,675.9422248051605,150.38375311169023,490.2171888428257,0.8477757777598626,21.541808667059808,0.02885100814366024,256.15497040000673,0.41029462542762984,9247.117994762899
